algorithm,threads,graph,k,seed,epsilon,imbalance,objective,km1,cut,initial_km1,judiciousLoad,initialJudiciousLoad,minLoad,maxHnDegree,maxBlockTime,partitionTime,judiciousTime,fmTime,lpTime,coarseningTime,ipTime,preprocessingTime
Block-Load-Margin-1.05,16,0-part_59-l.repeats.hgr,48,20,0.03,1.71739,km1,6775,1339,5699,361,746,343,57,0.000291551,0.138047,0.00691482,0,0,0.000174921,0.122965,0.0067169
Block-Load-Margin-1.05,16,0-part_128-0.repeats.hgr,48,20,0.03,3.05556,km1,14187,2152,12506,544,1144,489,126,0.000254971,0.112763,0.00779941,0,0,0.00011305,0.0964947,0.00713834
Block-Load-Margin-1.05,16,0-part_128-s.repeats.hgr,48,20,0.03,7.4,km1,5485,522,4564,159,210,126,126,0.000128341,0.0364316,0.0013124,0,0,7.086e-05,0.0322204,0.00235755
Block-Load-Margin-1.05,16,0-part_128-l.repeats.hgr,48,20,0.03,0.258065,km1,23241,3374,22873,982,1149,966,126,0.000521612,0.278646,0.0166265,0,0,0.0103229,0.230043,0.015324
Block-Load-Margin-1.05,16,0-part_404-s.repeats.hgr,48,20,0.03,5.84615,km1,18830,1010,14497,485,657,402,402,0.00225708,0.168634,0.0149217,0,0,0.0001551,0.131802,0.0193053
Block-Load-Margin-1.05,16,0-part_404-l.repeats.hgr,48,20,0.03,2.69565,km1,38396,5343,33246,1665,3447,1600,402,0.00302616,0.580221,0.0288131,0,0,0.000654193,0.506508,0.0351857
Block-Load-Margin-1.05,16,0-part_sm_part1_170859.repeats.hgr,48,20,0.03,0.481461,km1,275734,53482,256919,9881,13422,9805,142,0.00395173,5.00333,0.0683592,0,0,1.81379,2.06286,0.640156
Block-Load-Margin-1.05,16,0-part_sm_part3_31854.repeats.hgr,48,20,0.03,0.25,km1,223215,44037,214952,8545,9739,8472,142,0.00287219,2.33609,0.0314627,0,0,0.632538,1.4473,0.120705
Block-Load-Margin-1.05,16,0-part_sm_part12_20753.repeats.hgr,48,20,0.03,0.189376,km1,205236,40298,198297,7713,9049,7647,142,0.00229029,1.98338,0.0248961,0,0,0.423096,1.37684,0.0900096
Block-Load-Margin-1.05,16,0-part_sm_part24_11756.repeats.hgr,48,20,0.03,0.159184,km1,170663,31317,166313,5656,6565,5610,142,0.000879003,1.35746,0.0191807,0,0,0.211899,1.03152,0.057584
Block-Load-Margin-1.1,16,0-part_59-s.repeats.hgr,48,20,0.03,5.5,km1,1495,249,985,57,106,0,57,5.876e-05,0.0193158,0.000625783,0,0,7.374e-05,0.0169484,0.00138292
Block-Load-Margin-1.1,16,0-part_59-l.repeats.hgr,48,20,0.03,1.56522,km1,6899,1369,5518,364,840,343,57,0.000408791,0.131896,0.0101887,0,0,0.000361582,0.113156,0.00690337
Block-Load-Margin-1.1,16,0-part_128-0.repeats.hgr,48,20,0.03,2.11111,km1,14174,2157,12439,539,1300,490,126,0.000458161,0.11552,0.0110579,0,0,0.00025333,0.096049,0.00694389
Block-Load-Margin-1.1,16,0-part_128-s.repeats.hgr,48,20,0.03,4.2,km1,5441,517,4569,156,215,126,126,0.0001646,0.0342097,0.00143085,0,0,7.471e-05,0.0297293,0.00251185
Block-Load-Margin-1.1,16,0-part_128-l.repeats.hgr,48,20,0.03,0.33871,km1,23265,3246,22366,981,1207,971,126,0.000414042,0.278125,0.00579414,0,0,0.0100473,0.237699,0.0182618
Block-Load-Margin-1.1,16,0-part_404-s.repeats.hgr,48,20,0.03,3.69231,km1,18765,990,15437,484,665,402,402,0.00319813,0.173694,0.0129444,0,0,0.00011737,0.13944,0.0185857
Block-Load-Margin-1.1,16,0-part_404-l.repeats.hgr,48,20,0.03,1.95652,km1,39088,5401,33476,1682,3189,1638,402,0.0020129,0.631152,0.0306734,0,0,0.000680232,0.554132,0.0363188
Block-Load-Margin-1.1,16,0-part_sm_part1_170859.repeats.hgr,48,20,0.03,0.30618,km1,326086,53345,308169,10932,14867,10840,142,0.00511948,5.18723,0.0695713,0,0,1.82877,2.00415,0.814334
Block-Load-Margin-1.1,16,0-part_sm_part3_31854.repeats.hgr,48,20,0.03,0.295181,km1,226494,43319,218267,8616,10299,8546,142,0.00331007,2.41902,0.0392881,0,0,0.639829,1.47797,0.157244
Block-Load-Margin-1.1,16,0-part_sm_part12_20753.repeats.hgr,48,20,0.03,0.254042,km1,206229,40097,196986,7734,8876,7662,142,0.00256353,2.01213,0.0348633,0,0,0.421442,1.39771,0.0890176
Block-Load-Margin-1.1,16,0-part_sm_part24_11756.repeats.hgr,48,20,0.03,0.15102,km1,172513,31509,167043,5703,6767,5648,142,0.00174087,1.3586,0.0209479,0,0,0.212966,1.02066,0.0670904
Block-Load-Margin-1.01,16,0-part_59-s.repeats.hgr,160,64,0.03,0,km1,0,0,0,57,57,57,57,0,3.6e-07,0,0,0,0,0,0
Block-Load-Margin-1.01,16,0-part_59-l.repeats.hgr,160,64,0.03,10.5,km1,12682,1565,11192,156,409,117,57,0.000132811,0.180406,0.0118273,0,0,0.000459071,0.158574,0.00699705
Block-Load-Margin-1.01,16,0-part_128-0.repeats.hgr,160,64,0.03,8.33333,km1,26041,2250,24542,260,559,178,126,0.000167781,0.16209,0.011862,0,0,0.000655203,0.140025,0.00708395
Block-Load-Margin-1.01,16,0-part_128-s.repeats.hgr,160,64,0.03,6.5,km1,11746,582,11644,150,174,0,126,0.000198951,0.0451128,0.0002208,0,0,0.0001298,0.0416398,0.00230221
Block-Load-Margin-1.01,16,0-part_128-l.repeats.hgr,160,64,0.03,1.21053,km1,46040,3744,44144,445,638,389,126,0.000628233,0.506494,0.0213751,0,0,0.00107441,0.458592,0.0149869
Block-Load-Margin-1.01,16,0-part_404-s.repeats.hgr,160,64,0.03,18.5,km1,52147,1094,35711,402,533,0,402,0.00137803,0.268568,0.0436555,0,0,0.000286921,0.200919,0.0184369
Block-Load-Margin-1.01,16,0-part_404-l.repeats.hgr,160,64,0.03,6.14286,km1,84620,5993,78458,854,1595,623,402,0.00323122,0.860143,0.0470527,0,0,0.00175108,0.748085,0.0395434
Block-Load-Margin-1.01,16,0-part_sm_part1_170859.repeats.hgr,160,64,0.03,0.608614,km1,552631,58845,494723,4700,7005,4654,142,0.00434043,8.56658,0.33125,0,0,1.61186,4.78324,0.711581
Block-Load-Margin-1.01,16,0-part_sm_part3_31854.repeats.hgr,160,64,0.03,0.25,km1,406076,50388,394145,3712,4720,3680,142,0.00164391,4.22824,0.124222,0,0,0.483767,3.29212,0.111517
Block-Load-Margin-1.01,16,0-part_sm_part12_20753.repeats.hgr,160,64,0.03,0.361538,km1,360020,44827,350310,3287,4097,3255,142,0.00147043,3.25204,0.080093,0,0,0.174256,2.75335,0.0886108
Block-Load-Margin-1.01,16,0-part_sm_part24_11756.repeats.hgr,160,64,0.03,0.297297,km1,286582,34868,280825,2424,3041,2399,142,0.000395672,2.15533,0.0569724,0,0,0.0607068,1.89886,0.0636627
Block-Load-Margin-1.05,16,0-part_59-s.repeats.hgr,160,64,0.03,0,km1,0,0,0,57,57,57,57,0,3.6e-07,0,0,0,0,0,0
Block-Load-Margin-1.05,16,0-part_59-l.repeats.hgr,160,64,0.03,6.64286,km1,12765,1585,11185,159,455,110,57,0.000457792,0.172909,0.0112774,0,0,0.000439021,0.151567,0.00707565
Block-Load-Margin-1.05,16,0-part_128-0.repeats.hgr,160,64,0.03,4.5,km1,27741,2279,25789,271,524,201,126,0.000155411,0.173577,0.0244299,0,0,0.000600022,0.138376,0.00769275
Block-Load-Margin-1.05,16,0-part_128-s.repeats.hgr,160,64,0.03,10,km1,13068,585,12165,126,144,0,126,0.000256071,0.0454553,0.00107686,0,0,7.3371e-05,0.0408651,0.00259964
Block-Load-Margin-1.05,16,0-part_128-l.repeats.hgr,160,64,0.03,0.842105,km1,45906,3666,44497,478,614,393,126,0.000521142,0.496285,0.0122326,0,0,0.00144136,0.454896,0.0173511
Block-Load-Margin-1.05,16,0-part_404-s.repeats.hgr,160,64,0.03,12.75,km1,61795,1094,34844,402,533,402,402,0.0254167,0.346208,0.119339,0,0,0.000310172,0.202394,0.0189355
