algorithm,threads,graph,k,seed,epsilon,imbalance,objective,km1,cut,initial_km1,judiciousLoad,initialJudiciousLoad,minLoad,maxHnDegree,maxBlockTime,partitionTime,judiciousTime,fmTime,lpTime,coarseningTime,ipTime,preprocessingTime
FM,16,msdoor.mtx.hgr,160,13,0.03,0.0284615,km1,63252,57022,76902,3458,3493,2562,77,0,1.32112,0,0.508267,0.0422451,0.294311,0.180704,0.198038
FM,16,sat14_manol-pipe-c8nidw.cnf.dual.hgr,160,13,0.03,0.03,km1,25637,10634,33068,2000,2053,1296,3,0,3.80652,0,3.167,0.0581255,0.126357,0.228454,0.0852423
FM,16,lp_pds_20.mtx.hgr,160,13,0.03,0.0265879,km1,15240,9883,20231,595,622,151,3,0,0.728763,0,0.444257,0.0172107,0.0211976,0.210032,0.0193596
FM,16,TF16.mtx.hgr,160,13,0.03,0.0247934,km1,76617,15262,93898,829,909,25,15,0,0.742718,0,0.282028,0.01908,0.00646371,0.412992,0.0186791
FM,16,sat14_velev-vliw-uns-2.0-uq5.cnf.dual.hgr,160,13,0.03,0.0299786,km1,74050,28701,104655,2591,3457,315,150,0,24.1558,0,21.0565,0.509318,1.15899,0.872526,0.240937
FM,16,hvdc1.mtx.hgr,160,13,0.03,0.025641,km1,3121,2656,3263,210,223,153,40,0,0.141967,0,0.0257462,0.00234258,0.00573891,0.0914171,0.010706
FM,16,sat14_itox_vc1130.cnf.hgr,160,13,0.03,0.0298913,km1,115218,109629,151902,21871,16195,1527,6591,0,1.05151,0,0.503952,0.0384529,0.0641572,0.293234,0.081325
FM,16,ISPD98_ibm13.hgr,160,13,0.03,0.028463,km1,26140,19972,34110,1204,1299,441,180,0,0.742108,0,0.408417,0.0139165,0.0247654,0.247574,0.0310558
FM,16,sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.085-SAT.cnf.primal.hgr,160,13,0.03,0.029615,km1,599720,585983,726436,24233,24833,4917,217,0,2.72178,0,1.446,0.126628,0.179651,0.658016,0.138161
FM,16,PGPgiantcompo.mtx.hgr,160,13,0.03,0.0298507,km1,4401,2167,4657,546,469,42,205,0,0.128408,0,0.00479515,0.00242083,0.00253546,0.11089,0.0057583
FM,16,mri1.mtx.hgr,160,13,0.03,0.0292842,km1,8732,8352,10945,2073,2086,0,240,0,0.435345,0,0.188601,0.0128824,0.0253915,0.150193,0.0286551
FM,16,sat14_gss-22-s100.cnf.dual.hgr,160,13,0.03,0.0285714,km1,3028,2330,3854,250,276,194,3,0,0.300214,0,0.117733,0.00784994,0.0156284,0.126982,0.0162281
FM,16,NotreDame_www.mtx.hgr,160,13,0.03,0.0299607,km1,28085,22565,33677,10717,10717,110,10717,0,0.721949,0,0.322735,0.0207733,0.0485205,0.212704,0.0401692
FM,16,sat14_atco_enc3_opt2_10_12.cnf.primal.hgr,160,13,0.03,0.0298952,km1,206858,206127,430718,34640,37260,25140,783,0,3.39923,0,1.37305,0.11234,0.45258,0.585144,0.42311
FM,16,sat14_6s184.cnf.dual.hgr,160,13,0.03,0.0278689,km1,6720,3763,7820,290,295,184,3,0,0.48918,0,0.292719,0.0122444,0.0172314,0.131553,0.0180614
FM,16,sat14_q_query_3_L150_coli.sat.cnf.primal.hgr,160,13,0.03,0.0298949,km1,1784494,1737969,1922562,189095,190432,7231,86223,0,4.7955,0,1.90525,0.309852,0.259588,1.81023,0.304465
FM,16,thermal1.mtx.hgr,160,13,0.03,0.0290135,km1,12815,12056,15511,636,662,501,11,0,0.417402,0,0.181432,0.010608,0.0262381,0.161624,0.0222806
FM,16,af_shell1.mtx.hgr,160,13,0.03,0.0297845,km1,73585,69820,87020,3860,3950,3215,40,0,1.34945,0,0.633418,0.0307727,0.220825,0.163195,0.179751
FM,16,ISPD98_ibm14.hgr,160,13,0.03,0.028169,km1,35154,28955,49232,1871,2080,850,270,0,1.18716,0,0.723485,0.02964,0.0411682,0.310141,0.0498603
FM,16,IMDB.mtx.hgr,160,13,0.03,0.0299893,km1,405577,160209,789280,36097,20714,540,1590,0,13.3524,0,8.47154,0.837933,0.47053,3.18694,0.203403
FM,16,EternityII_A.mtx.hgr,160,13,0.03,0.029724,km1,40375,7016,46116,429,584,250,6,0,4.35604,0,3.36391,0.122683,0.327368,0.488479,0.0303792
FM,16,sat14_UCG-15-10p0.cnf.primal.hgr,160,13,0.03,0.029695,km1,116397,113494,142969,12640,12982,5605,64,0,1.264,0,0.638318,0.0350178,0.0817606,0.329545,0.10669
FM,16,sat14_AProVE07-27.cnf.hgr,160,13,0.03,0.0206186,km1,10797,10683,12137,2450,2357,147,1623,0,0.178724,0,0.0363474,0.00294228,0.00472013,0.122289,0.0089861
FM,16,sat14_SAT_dat.k80-24_1_rule_1.cnf.dual.hgr,160,13,0.03,0.0283444,km1,44539,41642,51909,11010,10938,7373,23,0,15.3536,0,12.8517,0.199513,0.842634,0.30583,0.481038
FM,16,sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.050-NOTKNOWN.cnf.hgr,160,13,0.03,0.0299483,km1,908291,887221,1135667,40549,44751,678,1002,0,12.1592,0,9.65164,0.286881,0.628389,0.691162,0.346566
FM,16,G67.mtx.hgr,160,13,0.03,0.015873,km1,2981,2661,3208,87,91,55,4,0,0.131484,0,0.0230442,0.00114031,0.00228929,0.0974025,0.00591086
FM,16,sat14_ACG-20-5p0.cnf.primal.hgr,160,13,0.03,0.0295567,km1,97395,95458,120062,10463,10709,7163,62,0,1.29218,0,0.581053,0.0335041,0.111184,0.288368,0.154891
FM,16,sat14_UTI-20-10p1.cnf.primal.hgr,160,13,0.03,0.029484,km1,133821,133353,163825,18460,18578,6688,62,0,1.47851,0,0.764207,0.0375124,0.111154,0.328872,0.125699
FM,16,mac_econ_fwd500.mtx.hgr,160,13,0.03,0.0294345,km1,50867,48414,73769,1707,1908,1426,47,0,1.42151,0,0.824421,0.0296916,0.0608031,0.407454,0.0489453
FM,16,bibd_49_3.mtx.hgr,160,13,0.03,0.0258621,km1,10963,1176,21392,90,161,60,3,0,0.332234,0,0.143845,0.00889216,0.00529731,0.165951,0.00506325
FM,16,sat14_velev-vliw-uns-2.0-uq5.cnf.hgr,160,13,0.03,0.0295359,km1,1074854,1011883,1323008,155091,144498,1434,22550,0,4.90392,0,2.45576,0.420322,0.33816,1.1879,0.241167
FM,16,dac2012_superblue16.hgr,160,13,0.03,0.0297824,km1,51326,45566,71482,6035,6423,3694,1016,0,3.55552,0,2.588,0.0828645,0.154471,0.377483,0.154257
FM,16,sat14_manol-pipe-g10bid_i.cnf.primal.hgr,160,13,0.03,0.0294118,km1,174552,169300,214180,15946,16221,4043,4183,0,1.27648,0,0.610505,0.0348912,0.0801549,0.373255,0.100437
FM,16,sat14_ctl_3791_556_unsat_pre.cnf.dual.hgr,160,13,0.03,0.0299296,km1,15676,6720,24552,270,361,18,4,0,1.04062,0,0.715079,0.0271718,0.0318566,0.239895,0.015669
FM,16,sat14_hwmcc10-timeframe-expansion-k45-pdtvisns3p02-tseitin.cnf.hgr,160,13,0.03,0.0298143,km1,85158,84703,111298,4403,4578,2629,212,0,1.26178,0,0.627282,0.0323777,0.0741574,0.362927,0.0826799
FM,16,sat14_ctl_4291_567_5_unsat_pre.cnf.primal.hgr,160,13,0.03,0.0208333,km1,121991,98743,137653,4229,4574,327,113,0,0.613935,0,0.120514,0.0104824,0.0109898,0.440755,0.0240687
FM,16,af_4_k101.mtx.hgr,160,13,0.03,0.0292249,km1,75760,71860,89220,3810,4000,3145,35,0,1.16834,0,0.439162,0.0449546,0.223629,0.165001,0.176428
FM,16,sat14_atco_enc1_opt1_15_240.cnf.hgr,160,13,0.03,0.029909,km1,15645,15358,18458,24339,24339,602,517,0,0.60552,0,0.153541,0.0136365,0.0610161,0.261748,0.0707152
FM,16,sat14_MD5-28-2.cnf.hgr,160,13,0.03,0.0288462,km1,28308,24575,31012,1070,1102,163,55,0,0.262239,0,0.0480638,0.00287251,0.00491514,0.187211,0.0150266
FM,16,dac2012_superblue11.hgr,160,13,0.03,0.0297279,km1,76201,66401,110414,8028,8453,3566,1983,0,4.54665,0,3.3113,0.0896033,0.21485,0.479448,0.206049
FM,16,pds-90.mtx.hgr,160,13,0.03,0.026245,km1,38816,27064,57847,2335,2500,519,3,0,2.61343,0,1.95025,0.0771663,0.0864596,0.34838,0.0552496
FM,16,sat14_E02F20.cnf.primal.hgr,160,13,0.03,0.0151515,km1,76998,54635,80412,15430,15436,199,6360,0,2.48412,0,0.0669193,0.0569249,0.0336838,2.23628,0.0678915
FM,16,sat14_atco_enc1_opt1_10_21.cnf.hgr,160,13,0.03,0.0290102,km1,10666,10395,12521,7964,7964,364,513,0,0.362005,0,0.109685,0.0073902,0.0291529,0.156888,0.0362173
FM,16,3Dspectralwave2.mtx.hgr,160,13,0.03,0.0290252,km1,222570,166097,333073,3927,4967,2175,60,0,7.56008,0,5.54516,0.188715,0.26287,1.36248,0.117059
FM,16,gemat1.mtx.hgr,160,13,0.03,0.0298507,km1,2162,1579,2419,81,81,29,28,0,0.151288,0,0.0338416,0.00203368,0.00246429,0.105167,0.00421259
FM,16,sat14_6s11-opt.cnf.dual.hgr,160,13,0.03,0.0295567,km1,6712,3819,7933,292,304,145,3,0,0.488255,0,0.284346,0.0124175,0.0176195,0.138717,0.0177878
FM,16,sat14_MD5-30-5.cnf.hgr,160,13,0.03,0.0267857,km1,30429,26466,33463,1088,1096,177,55,0,0.272116,0,0.0520242,0.00315266,0.00552959,0.190542,0.0163079
FM,16,sat14_manol-pipe-c8nidw.cnf.primal.hgr,160,13,0.03,0.0297265,km1,177834,171797,220029,11149,11339,3156,2173,0,1.31182,0,0.63375,0.0408728,0.078674,0.376945,0.100144
FM,16,sat14_atco_enc2_opt1_05_21.cnf.hgr,160,13,0.03,0.0297872,km1,16618,14756,19808,15527,15553,328,517,0,0.486287,0,0.129439,0.0131835,0.0484653,0.202346,0.0588686
FM,16,sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.085-SAT.cnf.dual.hgr,160,13,0.03,0.0298842,km1,109267,95886,133418,3166,3315,1972,63,0,7.66014,0,6.19243,0.192693,0.291383,0.618178,0.129448
FM,16,sat14_SAT_dat.k85-24_1_rule_2.cnf.hgr,160,13,0.03,0.029783,km1,136473,136310,182569,40399,40904,31289,302,0,4.65732,0,2.18938,0.145748,0.521852,0.412914,0.73794
FM,16,sat14_AProVE07-01.cnf.primal.hgr,160,13,0.03,0.0212766,km1,11018,10480,11588,1296,1296,107,848,0,0.148747,0,0.0160139,0.00102601,0.00147291,0.120087,0.0078692
FM,16,sat14_9vliw_m_9stages_iq3_C1_bug7.cnf.hgr,160,13,0.03,0.0299309,km1,8197166,7570854,9668554,1174647,1110247,6014,110469,0,27.9916,0,11.0262,3.29167,2.09899,7.85397,1.69114
FM,16,sat14_6s131-opt.cnf.primal.hgr,160,13,0.03,0.0291262,km1,38068,36428,42408,2917,2946,570,2122,0,0.260998,0,0.0170231,0.00922958,0.0182891,0.182114,0.0224422
FM,16,sat14_blocks-blocks-37-1.130-NOTKNOWN.cnf.hgr,160,13,0.03,0.0298785,km1,1335501,1307010,2095271,90741,95997,12813,2814,0,15.0227,0,9.64274,0.745603,1.09545,1.18561,0.760916
FM,16,sat14_atco_enc1_opt1_05_21.cnf.dual.hgr,160,13,0.03,0.0298975,km1,14655,9244,19553,1488,1475,63,11,0,4.46452,0,3.51131,0.0746841,0.487422,0.239161,0.0570737
FM,16,Trec14.mtx.hgr,160,13,0.03,0.03,km1,239371,3158,254808,2949,2950,0,2500,0,5.66309,0,1.07778,0.237362,0.73629,3.48573,0.120527
FM,16,denormal.mtx.hgr,160,13,0.03,0.0286225,km1,24027,21857,29859,780,808,619,13,0,0.713015,0,0.40677,0.0154595,0.0368196,0.212248,0.0253219
FM,16,sat14_q_query_3_L80_coli.sat.cnf.primal.hgr,160,13,0.03,0.0299936,km1,870223,837383,896541,101078,101110,2033,45903,0,1.58821,0,0.19551,0.117705,0.125759,0.922229,0.143472
FM,16,bcsstk29.mtx.hgr,160,13,0.03,0.0227273,km1,18250,10795,19119,244,264,132,71,0,0.208262,0,0.0454825,0.00287839,0.00879691,0.136691,0.0118846
FM,16,sat14_SAT_dat.k85-24_1_rule_2.cnf.dual.hgr,160,13,0.03,0.0281139,km1,46382,43532,54782,10820,11281,7950,23,0,12.072,0,9.25012,0.387331,0.898197,0.307036,0.518301
FM,16,sat14_atco_enc2_opt1_15_100.cnf.dual.hgr,160,13,0.03,0.0297357,km1,15420,9312,21142,1558,1679,54,11,0,4.88057,0,3.9088,0.0674368,0.474951,0.275749,0.0575115
FM,16,appu.mtx.hgr,160,13,0.03,0.0227273,km1,1098357,14000,1111569,8525,8525,12,294,0,7.68889,0,3.9543,0.340173,0.102178,3.13735,0.0975106
