algorithm,threads,graph,k,seed,epsilon,imbalance,objective,km1,cut,initial_km1,judiciousLoad,initialJudiciousLoad,minLoad,maxHnDegree,maxBlockTime,partitionTime,judiciousTime,fmTime,lpTime,coarseningTime,ipTime,preprocessingTime
Judicious-Increase,16,sat14_gss-20-s100.cnf.hgr,160,72,0.03,0.0913706,km1,40582,36211,40805,850,931,843,39,0.00016764,0.405993,0.0115437,0,0,0.0174817,0.332937,0.0238979
Judicious-Increase,16,lp_nug20.mtx.hgr,160,72,0.03,0.0969163,km1,133940,15211,134054,936,960,927,40,0.000234861,0.385957,0.0114904,0,0,0.024904,0.312329,0.0160978
Judicious-Increase,16,RM07R.mtx.hgr,160,72,0.03,0.233445,km1,620754,255713,629917,6292,6657,6231,245,0.00114397,11.1796,0.106386,0,0,1.23561,9.34053,0.314268
Judicious-Increase,16,sat14_atco_enc3_opt2_10_12.cnf.dual.hgr,160,72,0.03,0.033183,km1,108803,90770,108130,8444,8513,8388,10,0.010859,3.20642,0.0868553,0,0,1.37083,0.321598,0.498913
Judicious-Increase,16,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,160,72,0.03,0.0624642,km1,93087,72643,92019,8194,8295,8155,23,0.0447398,5.35295,0.129306,0,0,0.79213,3.14889,0.450934
Judicious-Increase,16,sat14_6s153.cnf.dual.hgr,160,72,0.03,0.136245,km1,18844,13552,18910,656,665,650,3,0.000503312,0.465562,0.0232228,0,0,0.0415884,0.312146,0.0327351
Judicious-Increase,16,sat14_dated-10-17-u.cnf.hgr,160,72,0.03,0.0696864,km1,219844,199533,222715,8105,8578,8034,19,0.00102774,0.805788,0.0139495,0,0,0.100609,0.39217,0.130435
Judicious-Increase,16,usroads.mtx.hgr,160,72,0.03,0.0457921,km1,19680,17980,19837,934,950,927,7,0.000394232,0.405075,0.00534462,0,0,0.0256673,0.312748,0.0307633
Judicious-Increase,16,sat14_post-cbmc-aes-ee-r2-noholes.cnf.dual.hgr,160,72,0.03,0.586091,km1,41306,19160,41478,1928,1978,1916,33,0.00311009,1.25553,0.0244653,0,0,0.478831,0.342815,0.115616
Judicious-Increase,16,sat14_manol-pipe-g10bid_i.cnf.dual.hgr,160,72,0.03,0.0597738,km1,53082,17338,52868,2004,2024,1991,3,0.002191,0.741866,0.0120833,0,0,0.124932,0.319793,0.0847603
Judicious-Increase,16,rim.mtx.hgr,160,72,0.03,0.397163,km1,38783,19447,37081,397,418,366,112,0.000366041,0.300949,0.00507697,0,0,0.019681,0.253003,0.0136139
Judicious-Increase,16,spmsrtls.mtx.hgr,160,72,0.03,0.0638298,km1,2905,2719,2865,206,213,201,8,6.45e-05,0.238193,0.021449,0,0,0.00584711,0.190327,0.0102872
Judicious-Increase,16,sat14_UCG-20-5p0.cnf.primal.hgr,160,72,0.03,0.0819088,km1,454019,417683,460234,10327,10856,10226,64,0.000599692,0.674379,0.0119158,0,0,0.0936206,0.333369,0.117862
Judicious-Increase,16,sat14_ctl_4291_567_5_unsat_pre.cnf.hgr,160,72,0.03,0.078534,km1,158923,117823,158274,1846,1947,1828,63,0.000110301,0.358667,0.00991376,0,0,0.0176105,0.283946,0.0276032
Judicious-Increase,16,bundle1.mtx.hgr,160,72,0.03,0.746269,km1,78625,10581,78469,1711,1791,179,1711,0.000848154,0.262936,0.000883114,0,0,0.0105793,0.218281,0.0195056
