algorithm,threads,graph,k,seed,epsilon,imbalance,objective,km1,cut,initial_km1,judiciousLoad,initialJudiciousLoad,minLoad,maxHnDegree,maxBlockTime,partitionTime,judiciousTime,fmTime,lpTime,coarseningTime,ipTime,preprocessingTime
Judicious-Increase,16,0-part_sm_part12_20753.repeats.hgr,48,51,0.03,0.371824,km1,234930,40761,235045,8340,8465,8268,142,0.000983707,1.09781,0.0105968,0,0,0.605707,0.220793,0.15847
Judicious-Increase,16,0-part_sm_part24_11756.repeats.hgr,48,51,0.03,0.240816,km1,183685,31722,183682,5928,6011,5879,142,0.000429274,0.63859,0.00729925,0,0,0.29564,0.200968,0.080893
Judicious-Increase,16,0-part_59-s.repeats.hgr,48,83,0.03,2,km1,2226,236,2248,85,91,57,57,2.7579e-05,0.00580633,0.00163229,0,0,6.6069e-05,0.00212809,0.00145178
Judicious-Increase,16,0-part_59-l.repeats.hgr,48,83,0.03,2,km1,6522,1497,6543,359,372,334,57,0.00011211,0.0426157,0.00337138,0,0,0.000310283,0.0285965,0.00852698
Judicious-Increase,16,0-part_128-0.repeats.hgr,48,83,0.03,1.94444,km1,13932,2222,13915,542,569,468,126,0.000117485,0.0313527,0.000981901,0,0,0.000148214,0.0190946,0.0094254
Judicious-Increase,16,0-part_128-s.repeats.hgr,48,83,0.03,2.6,km1,5602,520,5732,160,174,126,126,8.4952e-05,0.0146343,0.00373944,0,0,9.957e-05,0.00619177,0.00382753
Judicious-Increase,16,0-part_128-l.repeats.hgr,48,83,0.03,0.741935,km1,23445,3541,23451,1041,1046,938,126,0.000196501,0.0930278,0.000452823,0,0,0.0141923,0.0468491,0.0229208
Judicious-Increase,16,0-part_404-s.repeats.hgr,48,83,0.03,4.76923,km1,19302,1005,19577,486,524,402,402,0.000401327,0.070095,0.00267045,0,0,0.000161841,0.0351226,0.0279207
Judicious-Increase,16,0-part_404-l.repeats.hgr,48,83,0.03,2.67391,km1,36490,5876,36496,1663,1705,1532,402,0.000617809,0.194733,0.00314212,0,0,0.00112004,0.125722,0.0521992
Judicious-Increase,16,0-part_sm_part1_170859.repeats.hgr,48,83,0.03,0.66882,km1,347565,53742,348127,11401,11737,11308,142,0.0083542,4.55028,0.0386759,0,0,2.43864,0.342482,1.04031
Judicious-Increase,16,0-part_sm_part3_31854.repeats.hgr,48,83,0.03,0.268072,km1,255541,44594,255219,9236,9416,9162,142,0.000828102,1.52061,0.00990279,0,0,0.891242,0.237148,0.222189
Judicious-Increase,16,0-part_sm_part12_20753.repeats.hgr,48,83,0.03,0.757506,km1,246644,40690,246735,8593,8699,8516,142,0.000761904,1.15967,0.0093559,0,0,0.655699,0.231389,0.157857
Judicious-Increase,16,0-part_sm_part24_11756.repeats.hgr,48,83,0.03,0.277551,km1,179308,31792,179143,5838,5918,5791,142,0.000403383,0.613811,0.00709691,0,0,0.293957,0.173467,0.086602
Judicious-Increase,16,0-part_59-s.repeats.hgr,160,6,0.03,0,km1,0,0,0,57,57,57,57,0,5.89e-07,0,0,0,0,0,0
Judicious-Increase,16,0-part_59-l.repeats.hgr,160,6,0.03,5.21429,km1,12882,1799,12920,161,171,120,57,0.000194021,0.115195,0.00283116,0,0,0.00157062,0.097859,0.00856544
Judicious-Increase,16,0-part_128-0.repeats.hgr,160,6,0.03,6.33333,km1,27521,2355,27593,282,296,188,126,0.000312332,0.0599267,0.00166513,0,0,0.00111471,0.0454418,0.00862346
Judicious-Increase,16,0-part_128-s.repeats.hgr,160,6,0.03,6,km1,16344,592,16344,126,126,0,126,0.000231465,0.0162869,0.000259285,0,0,0.000100984,0.0105203,0.00411674
Judicious-Increase,16,0-part_128-l.repeats.hgr,160,6,0.03,1.36842,km1,46044,4156,46213,477,520,398,126,0.000355268,0.261663,0.00373248,0,0,0.00211156,0.215996,0.0246684
Judicious-Increase,16,0-part_404-s.repeats.hgr,160,6,0.03,13.5,km1,62393,1026,62426,453,458,402,402,0.000833133,0.129327,0.00122348,0,0,0.000555185,0.0870424,0.0278767
Judicious-Increase,16,0-part_404-l.repeats.hgr,160,6,0.03,6.71429,km1,87597,6799,87400,885,913,695,402,0.000866209,0.420402,0.00703184,0,0,0.00304305,0.310257,0.0648032
Judicious-Increase,16,0-part_sm_part1_170859.repeats.hgr,160,6,0.03,0.867978,km1,595947,59751,594205,4974,5296,4928,142,0.00277331,7.10414,0.0760366,0,0,2.24101,2.14931,0.994207
Judicious-Increase,16,0-part_sm_part3_31854.repeats.hgr,160,6,0.03,0.525,km1,445678,52606,445538,3963,4054,3924,142,0.000889939,2.71677,0.0285016,0,0,0.717089,1.45473,0.185242
Judicious-Increase,16,0-part_sm_part12_20753.repeats.hgr,160,6,0.03,0.153846,km1,367270,46862,366822,3330,3435,3298,142,0.00152751,1.81626,0.0517768,0,0,0.24372,1.1831,0.116892
Judicious-Increase,16,0-part_sm_part24_11756.repeats.hgr,160,6,0.03,0.324324,km1,286531,35972,286749,2430,2484,2390,142,0.00058329,1.36103,0.0179316,0,0,0.0853062,1.02029,0.132417
Judicious-Increase,16,0-part_59-s.repeats.hgr,160,77,0.03,0,km1,0,0,0,57,57,57,57,0,6.51e-07,0,0,0,0,0,0
Judicious-Increase,16,0-part_59-l.repeats.hgr,160,77,0.03,5.21429,km1,13363,1775,13334,160,174,121,57,0.000181701,0.135793,0.0200958,0,0,0.00163885,0.0993636,0.0103093
Judicious-Increase,16,0-part_128-0.repeats.hgr,160,77,0.03,5.33333,km1,27477,2331,27673,276,295,197,126,0.000181784,0.0664713,0.00330226,0,0,0.000895908,0.0508339,0.00832707
Judicious-Increase,16,0-part_128-s.repeats.hgr,160,77,0.03,4,km1,16596,579,16596,126,126,0,126,0.000252902,0.0167283,0.000292208,0,0,9.2294e-05,0.0114308,0.00357006
Judicious-Increase,16,0-part_128-l.repeats.hgr,160,77,0.03,1.10526,km1,45688,4178,45620,457,476,366,126,0.000334566,0.277271,0.0162212,0,0,0.00209872,0.216937,0.0274384
Judicious-Increase,16,0-part_404-s.repeats.hgr,160,77,0.03,12.75,km1,62548,1020,62548,453,453,402,402,0.000512433,0.133063,0.000562354,0,0,0.000566448,0.0918827,0.0283093
Judicious-Increase,16,0-part_404-l.repeats.hgr,160,77,0.03,6.92857,km1,88050,6950,88353,883,938,702,402,0.00156063,0.428382,0.0106024,0,0,0.00336289,0.31361,0.0660011
Judicious-Increase,16,0-part_sm_part1_170859.repeats.hgr,160,77,0.03,0.824906,km1,612031,59482,609311,5080,5329,5031,142,0.00407769,7.2965,0.117522,0,0,2.21522,1.93022,1.36508
Judicious-Increase,16,0-part_sm_part3_31854.repeats.hgr,160,77,0.03,0.415,km1,440113,52520,440332,3923,4037,3891,142,0.00155997,2.86716,0.0467351,0,0,0.706591,1.57257,0.213858
Judicious-Increase,16,0-part_sm_part12_20753.repeats.hgr,160,77,0.03,0.276923,km1,372398,46890,372416,3363,3458,3330,142,0.00126632,2.0022,0.0450225,0,0,0.241192,1.34247,0.149464
Judicious-Increase,16,0-part_sm_part24_11756.repeats.hgr,160,77,0.03,0.297297,km1,285517,35885,285630,2418,2469,2390,142,0.000497093,1.3582,0.0235491,0,0,0.0849018,1.05688,0.0880662
